task_id,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0003497,True,4.75,33,MEDIUM,False
EVT-0003498,False,4.63,44,MEDIUM,True
EVT-0003499,False,7.05,38,MEDIUM,False
EVT-0003500,False,4.35,26,LOW,False
EVT-0003501,True,6.58,56,HIGH,False
EVT-0003502,False,4.12,40,MEDIUM,False
EVT-0003503,True,5.29,37,MEDIUM,False
EVT-0003504,False,4.63,30,MEDIUM,False
EVT-0003505,False,3.91,49,MEDIUM,False
EVT-0003506,False,6.7,51,HIGH,False
EVT-0003507,False,3.77,36,MEDIUM,True
EVT-0003508,True,7.19,67,HIGH,True
EVT-0003509,False,6.57,47,MEDIUM,False
EVT-0003510,True,7.19,59,HIGH,True
EVT-0003511,False,1.64,35,MEDIUM,True
EVT-0003512,True,5.02,42,MEDIUM,False
EVT-0003513,False,6.25,36,MEDIUM,False
EVT-0003514,False,3.8,30,MEDIUM,False
EVT-0003515,False,4.18,41,MEDIUM,False
EVT-0003516,False,4.74,25,LOW,False
EVT-0003517,True,5.89,57,HIGH,True
EVT-0003518,False,5.41,51,HIGH,True
EVT-0003519,False,5.06,44,MEDIUM,False
EVT-0003520,False,4.29,48,MEDIUM,True
EVT-0003521,False,5.26,41,MEDIUM,True
EVT-0003522,False,4.25,42,MEDIUM,False
EVT-0003523,False,7.12,46,MEDIUM,True
EVT-0003524,True,4.44,42,MEDIUM,True
EVT-0003525,False,4.57,40,MEDIUM,False
EVT-0003526,False,5.22,39,MEDIUM,False
EVT-0003527,False,7.0,21,LOW,False
EVT-0003528,False,6.05,46,MEDIUM,False
EVT-0003529,False,3.46,47,MEDIUM,True
EVT-0003530,True,5.16,61,HIGH,False
EVT-0003531,True,5.16,53,HIGH,True
EVT-0003532,False,5.6,47,MEDIUM,True
EVT-0003533,False,4.13,52,HIGH,True
EVT-0003534,False,2.99,40,MEDIUM,False
EVT-0003535,True,4.57,33,MEDIUM,False
EVT-0003536,False,4.14,54,HIGH,False
EVT-0003537,False,8.08,45,MEDIUM,True
EVT-0003538,False,5.48,32,MEDIUM,True
EVT-0003539,False,3.77,16,LOW,False
EVT-0003540,False,2.72,45,MEDIUM,True
EVT-0003541,False,3.54,58,HIGH,False
EVT-0003542,False,3.19,31,MEDIUM,False
EVT-0003543,False,5.04,38,MEDIUM,False
EVT-0003544,False,6.95,59,HIGH,False
EVT-0003545,False,5.61,42,MEDIUM,False
EVT-0003546,False,4.8,48,MEDIUM,True
EVT-0003547,False,6.35,36,MEDIUM,False
EVT-0003548,False,3.0,20,LOW,False
EVT-0003549,False,3.08,33,MEDIUM,False
EVT-0003550,True,5.82,72,CRITICAL,True
EVT-0003551,False,4.68,43,MEDIUM,False
EVT-0003552,False,2.11,26,LOW,False
EVT-0003553,False,5.28,20,LOW,False
EVT-0003554,False,1.78,21,LOW,False
EVT-0003555,False,4.87,36,MEDIUM,False
EVT-0003556,True,8.64,65,HIGH,True
EVT-0003557,False,5.5,28,LOW,False
EVT-0003558,False,3.86,31,MEDIUM,False
EVT-0003559,True,5.57,54,HIGH,True
EVT-0003560,False,4.58,50,HIGH,False
EVT-0003561,False,2.36,40,MEDIUM,False
EVT-0003562,False,4.99,31,MEDIUM,False
EVT-0003563,False,5.24,34,MEDIUM,False
EVT-0003564,False,3.27,7,LOW,False
EVT-0003565,True,4.78,55,HIGH,False
EVT-0003566,False,6.45,52,HIGH,False
EVT-0003567,False,3.64,29,LOW,False
EVT-0003568,False,5.65,41,MEDIUM,False
EVT-0003569,True,5.26,28,LOW,False
EVT-0003570,False,5.25,59,HIGH,True
EVT-0003571,False,4.91,63,HIGH,True
EVT-0003572,False,6.77,27,LOW,False
EVT-0003573,True,6.59,72,CRITICAL,True
EVT-0003574,False,4.63,50,HIGH,False
EVT-0003575,True,2.57,46,MEDIUM,True
EVT-0003576,True,5.82,59,HIGH,True
EVT-0003577,False,4.67,44,MEDIUM,False
EVT-0003578,False,4.95,31,MEDIUM,False
EVT-0003579,False,5.79,22,LOW,False
EVT-0003580,False,3.72,68,HIGH,False
EVT-0003581,False,1.43,18,LOW,False
EVT-0003582,True,8.2,58,HIGH,True
EVT-0003583,False,4.7,42,MEDIUM,False
EVT-0003584,False,6.41,35,MEDIUM,False
EVT-0003585,True,5.04,54,HIGH,False
EVT-0003586,False,4.56,31,MEDIUM,False
EVT-0003587,True,2.02,29,LOW,False
EVT-0003588,False,4.32,43,MEDIUM,False
EVT-0003589,False,4.53,28,LOW,False
EVT-0003590,False,5.48,42,MEDIUM,False
EVT-0003591,True,6.4,43,MEDIUM,False
EVT-0003592,False,5.83,47,MEDIUM,False
EVT-0003593,False,4.46,32,MEDIUM,False
EVT-0003594,False,7.91,45,MEDIUM,False
EVT-0003595,False,3.62,33,MEDIUM,False
EVT-0003596,False,3.91,31,MEDIUM,False
EVT-0003597,True,3.78,53,HIGH,True
EVT-0003598,False,4.24,39,MEDIUM,False
EVT-0003599,False,5.11,43,MEDIUM,True
EVT-0003600,False,4.25,38,MEDIUM,False
EVT-0003601,False,7.06,61,HIGH,True
EVT-0003602,True,4.28,69,HIGH,True
EVT-0003603,True,2.74,31,MEDIUM,False
EVT-0003604,False,3.26,22,LOW,False
EVT-0003605,False,5.84,32,MEDIUM,False
EVT-0003606,False,2.22,30,MEDIUM,False
EVT-0003607,False,7.85,47,MEDIUM,False
EVT-0003608,True,5.44,27,LOW,False
EVT-0003609,False,3.84,30,MEDIUM,False
EVT-0003610,False,2.54,37,MEDIUM,False
EVT-0003611,False,5.57,32,MEDIUM,False
EVT-0003612,False,5.07,38,MEDIUM,False
EVT-0003613,False,5.4,46,MEDIUM,True
EVT-0003614,False,4.61,32,MEDIUM,False
EVT-0003615,False,6.05,20,LOW,False
EVT-0003616,False,3.92,39,MEDIUM,False
EVT-0003617,False,4.61,33,MEDIUM,False
EVT-0003618,True,7.53,69,HIGH,True
EVT-0003619,False,1.98,55,HIGH,False
EVT-0003620,False,3.82,25,LOW,False
EVT-0003621,False,7.55,32,MEDIUM,False
EVT-0003622,True,6.24,35,MEDIUM,False
EVT-0003623,False,2.31,29,LOW,False
EVT-0003624,False,3.25,48,MEDIUM,False
EVT-0003625,True,6.57,49,MEDIUM,False
EVT-0003626,False,4.34,41,MEDIUM,False
EVT-0003627,False,4.25,29,LOW,False
EVT-0003628,False,4.45,40,MEDIUM,False
EVT-0003629,False,5.42,40,MEDIUM,False
EVT-0003630,False,2.35,41,MEDIUM,False
EVT-0003631,False,6.89,46,MEDIUM,False
EVT-0003632,False,3.51,56,HIGH,True
EVT-0003633,True,6.34,48,MEDIUM,True
EVT-0003634,False,2.84,41,MEDIUM,True
EVT-0003635,False,5.31,42,MEDIUM,False
EVT-0003636,False,5.79,39,MEDIUM,False
EVT-0003637,False,5.02,39,MEDIUM,False
EVT-0003638,False,4.23,31,MEDIUM,False
EVT-0003639,True,6.55,42,MEDIUM,False
EVT-0003640,True,6.27,46,MEDIUM,True
EVT-0003641,False,4.16,17,LOW,False
EVT-0003642,False,3.31,31,MEDIUM,False
EVT-0003643,False,5.17,44,MEDIUM,False
EVT-0003644,False,3.18,30,MEDIUM,False
EVT-0003645,True,3.64,46,MEDIUM,False
EVT-0003646,False,3.01,35,MEDIUM,False
EVT-0003647,False,3.01,32,MEDIUM,False
EVT-0003648,False,5.16,62,HIGH,True
EVT-0003649,True,7.38,53,HIGH,False
EVT-0003650,False,3.5,31,MEDIUM,False
EVT-0003651,False,3.03,23,LOW,False
EVT-0003652,False,7.0,45,MEDIUM,False
EVT-0003653,False,3.8,35,MEDIUM,False
EVT-0003654,False,3.76,44,MEDIUM,False
EVT-0003655,False,4.43,54,HIGH,False
EVT-0003656,False,1.36,38,MEDIUM,False
EVT-0003657,False,3.88,40,MEDIUM,False
EVT-0003658,False,5.4,35,MEDIUM,False
EVT-0003659,True,5.88,62,HIGH,True
EVT-0003660,True,2.55,30,MEDIUM,False
EVT-0003661,False,6.52,54,HIGH,True
EVT-0003662,False,5.72,53,HIGH,False
EVT-0003663,True,4.94,48,MEDIUM,True
EVT-0003664,False,3.22,49,MEDIUM,True
EVT-0003665,False,5.17,39,MEDIUM,False
EVT-0003666,False,5.05,16,LOW,False
EVT-0003667,False,4.72,35,MEDIUM,False
EVT-0003668,False,5.12,60,HIGH,True
EVT-0003669,False,3.86,38,MEDIUM,False
EVT-0003670,False,5.96,30,MEDIUM,False
EVT-0003671,False,3.8,48,MEDIUM,False
EVT-0003672,False,4.14,31,MEDIUM,False
EVT-0003673,True,2.02,39,MEDIUM,False
EVT-0003674,False,6.24,58,HIGH,True
EVT-0003675,False,4.18,38,MEDIUM,False
EVT-0003676,False,7.3,42,MEDIUM,False
EVT-0003677,False,3.4,42,MEDIUM,False
EVT-0003678,False,4.85,14,LOW,False
EVT-0003679,False,8.36,39,MEDIUM,False
EVT-0003680,True,3.05,49,MEDIUM,False
EVT-0003681,False,6.51,50,HIGH,True
EVT-0003682,True,8.39,50,HIGH,True
EVT-0003683,False,4.31,39,MEDIUM,False
EVT-0003684,False,5.64,25,LOW,False
EVT-0003685,True,3.29,30,MEDIUM,False
EVT-0003686,False,3.31,60,HIGH,False
EVT-0003687,False,4.68,18,LOW,False
EVT-0003688,False,4.52,31,MEDIUM,False
EVT-0003689,True,3.38,46,MEDIUM,True
EVT-0003690,False,4.51,30,MEDIUM,False
EVT-0003691,False,2.82,42,MEDIUM,False
EVT-0003692,False,3.76,44,MEDIUM,False
EVT-0003693,True,6.34,54,HIGH,False
EVT-0003694,True,5.66,74,CRITICAL,True
EVT-0003695,False,10.14,39,MEDIUM,False
EVT-0003696,False,1.91,40,MEDIUM,False
EVT-0003697,True,3.53,69,HIGH,False
EVT-0003698,False,3.86,52,HIGH,True
EVT-0003699,False,7.76,30,MEDIUM,False
EVT-0003700,False,5.65,34,MEDIUM,False
EVT-0003701,False,4.73,32,MEDIUM,False
EVT-0003702,True,4.84,66,HIGH,True
EVT-0003703,False,4.47,67,HIGH,False
EVT-0003704,True,5.86,66,HIGH,True
EVT-0003705,False,5.83,58,HIGH,True
EVT-0003706,False,6.67,44,MEDIUM,False
EVT-0003707,False,4.69,30,MEDIUM,False
EVT-0003708,False,8.26,40,MEDIUM,False
EVT-0003709,False,2.89,38,MEDIUM,False
EVT-0003710,False,4.79,35,MEDIUM,False
EVT-0003711,False,3.88,34,MEDIUM,False
EVT-0003712,False,5.77,56,HIGH,False
EVT-0003713,True,5.83,59,HIGH,True
EVT-0003714,False,8.04,30,MEDIUM,False
EVT-0003715,True,5.69,46,MEDIUM,False
EVT-0003716,False,2.91,34,MEDIUM,False
EVT-0003717,False,5.08,37,MEDIUM,False
EVT-0003718,False,4.99,36,MEDIUM,False
EVT-0003719,False,4.51,39,MEDIUM,False
EVT-0003720,False,1.96,51,HIGH,False
EVT-0003721,False,4.28,32,MEDIUM,False
EVT-0003722,True,6.19,40,MEDIUM,True
EVT-0003723,False,2.09,27,LOW,False
EVT-0003724,False,6.25,58,HIGH,True
EVT-0003725,False,4.64,26,LOW,False
EVT-0003726,False,5.21,44,MEDIUM,True
EVT-0003727,False,2.91,18,LOW,False
EVT-0003728,False,3.19,35,MEDIUM,False
EVT-0003729,True,7.12,52,HIGH,False
EVT-0003730,False,5.07,31,MEDIUM,False
EVT-0003731,True,6.04,42,MEDIUM,False
EVT-0003732,False,2.01,36,MEDIUM,False
EVT-0003733,False,6.38,61,HIGH,False
EVT-0003734,False,4.96,32,MEDIUM,False
EVT-0003735,False,4.25,28,LOW,False
EVT-0003736,False,7.79,52,HIGH,False
EVT-0003737,False,4.24,46,MEDIUM,True
EVT-0003738,False,2.93,44,MEDIUM,False
EVT-0003739,False,4.52,37,MEDIUM,False
EVT-0003740,False,5.42,33,MEDIUM,False
EVT-0003741,False,8.93,51,HIGH,True
EVT-0003742,False,5.33,29,LOW,False
EVT-0003743,True,7.25,55,HIGH,True
EVT-0003744,False,9.61,46,MEDIUM,False
EVT-0003745,False,5.19,25,LOW,False
EVT-0003746,False,3.53,40,MEDIUM,False
EVT-0003747,False,7.62,30,MEDIUM,False
EVT-0003748,False,5.84,37,MEDIUM,False
EVT-0003749,False,8.81,44,MEDIUM,True
EVT-0003750,False,3.52,45,MEDIUM,False
EVT-0003751,False,5.04,27,LOW,False
EVT-0003752,False,4.44,39,MEDIUM,False
EVT-0003753,False,3.44,24,LOW,False
EVT-0003754,False,7.18,36,MEDIUM,False
EVT-0003755,True,7.11,48,MEDIUM,False
EVT-0003756,False,4.83,31,MEDIUM,False
EVT-0003757,False,4.54,40,MEDIUM,False
EVT-0003758,True,8.84,67,HIGH,False
EVT-0003759,False,5.85,31,MEDIUM,False
EVT-0003760,False,4.19,36,MEDIUM,False
EVT-0003761,False,5.16,48,MEDIUM,False
EVT-0003762,False,2.63,35,MEDIUM,False
EVT-0003763,False,2.88,28,LOW,False
EVT-0003764,False,3.64,36,MEDIUM,False
EVT-0003765,False,5.83,46,MEDIUM,False
EVT-0003766,False,10.18,44,MEDIUM,False
EVT-0003767,False,3.51,47,MEDIUM,True
EVT-0003768,True,7.95,84,CRITICAL,True
EVT-0003769,False,2.63,44,MEDIUM,True
EVT-0003770,False,4.74,29,LOW,False
EVT-0003771,False,4.62,25,LOW,False
EVT-0003772,False,7.12,48,MEDIUM,False
EVT-0003773,False,5.04,47,MEDIUM,False
EVT-0003774,False,4.42,31,MEDIUM,False
EVT-0003775,False,2.06,27,LOW,False
EVT-0003776,False,5.31,53,HIGH,False
EVT-0003777,False,5.41,59,HIGH,False
EVT-0003778,False,7.25,69,HIGH,True
EVT-0003779,False,3.67,37,MEDIUM,False
EVT-0003780,False,4.84,40,MEDIUM,False
EVT-0003781,False,5.02,31,MEDIUM,False
EVT-0003782,False,3.53,25,LOW,False
EVT-0003783,False,6.16,47,MEDIUM,True
EVT-0003784,True,6.93,62,HIGH,True
EVT-0003785,True,5.7,56,HIGH,True
EVT-0003786,False,5.09,29,LOW,False
EVT-0003787,False,6.84,30,MEDIUM,False
EVT-0003788,False,6.22,49,MEDIUM,True
EVT-0003789,False,6.37,57,HIGH,True
EVT-0003790,False,5.54,77,CRITICAL,True
EVT-0003791,False,5.18,35,MEDIUM,False
EVT-0003792,False,3.51,18,LOW,False
EVT-0003793,True,3.7,41,MEDIUM,False
EVT-0003794,False,5.91,38,MEDIUM,False
EVT-0003795,False,3.33,41,MEDIUM,False
EVT-0003796,False,4.31,51,HIGH,True
EVT-0003797,False,3.25,26,LOW,False
EVT-0003798,True,10.98,58,HIGH,False
EVT-0003799,False,4.25,46,MEDIUM,False
EVT-0003800,False,6.92,53,HIGH,False
EVT-0003801,False,4.97,41,MEDIUM,False
EVT-0003802,True,7.79,61,HIGH,False
EVT-0003803,False,2.02,33,MEDIUM,False
EVT-0003804,False,5.82,48,MEDIUM,False
EVT-0003805,False,3.61,26,LOW,False
EVT-0003806,False,3.57,39,MEDIUM,False
EVT-0003807,False,5.18,36,MEDIUM,False
EVT-0003808,False,4.28,40,MEDIUM,False
EVT-0003809,True,4.96,38,MEDIUM,False
EVT-0003810,False,2.28,52,HIGH,True
EVT-0003811,False,1.3,38,MEDIUM,False
EVT-0003812,False,4.64,45,MEDIUM,False
EVT-0003813,False,5.1,28,LOW,False
EVT-0003814,False,3.72,42,MEDIUM,True
EVT-0003815,True,4.36,33,MEDIUM,False
EVT-0003816,False,3.85,53,HIGH,False
EVT-0003817,True,7.33,34,MEDIUM,False
EVT-0003818,False,3.27,34,MEDIUM,False
EVT-0003819,False,6.09,29,LOW,False
EVT-0003820,False,4.01,50,HIGH,False
EVT-0003821,False,6.24,45,MEDIUM,False
EVT-0003822,False,4.71,28,LOW,False
EVT-0003823,True,4.78,41,MEDIUM,False
EVT-0003824,False,5.75,40,MEDIUM,False
EVT-0003825,False,2.68,41,MEDIUM,False
EVT-0003826,True,4.45,45,MEDIUM,False
EVT-0003827,False,4.36,30,MEDIUM,False
EVT-0003828,False,4.35,48,MEDIUM,True
EVT-0003829,False,3.53,35,MEDIUM,False
EVT-0003830,True,3.03,41,MEDIUM,False
EVT-0003831,False,3.79,36,MEDIUM,False
EVT-0003832,False,4.53,22,LOW,False
EVT-0003833,False,3.99,27,LOW,False
EVT-0003834,False,5.8,37,MEDIUM,False
EVT-0003835,False,4.24,27,LOW,False
EVT-0003836,False,7.2,51,HIGH,True
EVT-0003837,False,2.61,33,MEDIUM,False
EVT-0003838,False,4.36,33,MEDIUM,False
EVT-0003839,False,3.73,26,LOW,False
EVT-0003840,False,8.22,45,MEDIUM,True
EVT-0003841,False,4.26,39,MEDIUM,False
EVT-0003842,False,3.89,26,LOW,False
EVT-0003843,False,4.41,43,MEDIUM,False
EVT-0003844,False,4.52,35,MEDIUM,False
EVT-0003845,True,7.75,51,HIGH,False
EVT-0003846,True,8.15,82,CRITICAL,True
EVT-0003847,False,7.17,54,HIGH,False
EVT-0003848,False,5.69,37,MEDIUM,False
EVT-0003849,False,4.9,40,MEDIUM,True
EVT-0003850,False,3.16,30,MEDIUM,False
EVT-0003851,False,6.9,36,MEDIUM,False
EVT-0003852,True,4.67,53,HIGH,False
EVT-0003853,False,8.13,38,MEDIUM,False
EVT-0003854,False,5.05,58,HIGH,False
EVT-0003855,False,4.55,11,LOW,False
EVT-0003856,False,3.09,14,LOW,False
EVT-0003857,False,6.24,53,HIGH,False
EVT-0003858,False,4.43,25,LOW,False
EVT-0003859,False,6.75,60,HIGH,True
EVT-0003860,False,2.53,31,MEDIUM,False
EVT-0003861,True,7.23,53,HIGH,True
EVT-0003862,False,5.31,47,MEDIUM,False
EVT-0003863,False,3.83,41,MEDIUM,False
EVT-0003864,False,5.39,41,MEDIUM,False
EVT-0003865,True,6.21,42,MEDIUM,False
EVT-0003866,True,6.24,70,HIGH,True
EVT-0003867,False,5.08,39,MEDIUM,False
EVT-0003868,True,7.65,58,HIGH,True
EVT-0003869,False,5.88,37,MEDIUM,False
EVT-0003870,False,5.33,30,MEDIUM,True
EVT-0003871,False,1.3,18,LOW,False
EVT-0003872,False,6.57,55,HIGH,False
EVT-0003873,True,6.58,52,HIGH,True
EVT-0003874,False,6.99,46,MEDIUM,True
EVT-0003875,False,5.31,56,HIGH,True
EVT-0003876,False,1.39,33,MEDIUM,True
EVT-0003877,False,6.2,46,MEDIUM,False
EVT-0003878,False,6.32,48,MEDIUM,True
EVT-0003879,False,4.97,28,LOW,False
EVT-0003880,True,4.14,54,HIGH,True
EVT-0003881,False,5.24,33,MEDIUM,False
EVT-0003882,False,3.64,34,MEDIUM,False
EVT-0003883,False,3.16,41,MEDIUM,False
EVT-0003884,False,2.95,44,MEDIUM,False
EVT-0003885,True,7.56,51,HIGH,False
EVT-0003886,False,3.62,18,LOW,False
EVT-0003887,False,4.52,30,MEDIUM,False
EVT-0003888,True,4.72,63,HIGH,True
EVT-0003889,False,4.93,36,MEDIUM,False
EVT-0003890,False,6.23,52,HIGH,False
EVT-0003891,False,5.14,54,HIGH,True
EVT-0003892,False,4.35,34,MEDIUM,False
EVT-0003893,True,4.62,40,MEDIUM,False
EVT-0003894,False,5.15,44,MEDIUM,False
EVT-0003895,False,3.32,36,MEDIUM,False
EVT-0003896,False,4.85,33,MEDIUM,False
EVT-0003897,False,6.12,40,MEDIUM,False
EVT-0003898,False,3.82,38,MEDIUM,False
EVT-0003899,True,8.19,50,HIGH,True
EVT-0003900,False,7.14,38,MEDIUM,False
EVT-0003901,False,6.65,38,MEDIUM,False
EVT-0003902,False,4.72,48,MEDIUM,False
EVT-0003903,False,5.05,44,MEDIUM,False
EVT-0003904,True,4.82,52,HIGH,False
EVT-0003905,False,0.74,21,LOW,False
EVT-0003906,False,5.25,35,MEDIUM,False
EVT-0003907,False,5.03,51,HIGH,False
EVT-0003908,False,5.1,44,MEDIUM,False
EVT-0003909,False,4.96,42,MEDIUM,False
EVT-0003910,False,1.18,37,MEDIUM,False
EVT-0003911,True,3.64,38,MEDIUM,False
EVT-0003912,False,7.5,27,LOW,False
EVT-0003913,False,4.91,31,MEDIUM,False
EVT-0003914,False,5.84,39,MEDIUM,True
EVT-0003915,False,5.06,47,MEDIUM,False
EVT-0003916,False,8.18,33,MEDIUM,True
EVT-0003917,False,2.0,18,LOW,False
EVT-0003918,False,3.0,29,LOW,False
EVT-0003919,True,3.77,37,MEDIUM,True
EVT-0003920,False,2.55,39,MEDIUM,False
EVT-0003921,True,5.89,39,MEDIUM,False
EVT-0003922,True,5.26,36,MEDIUM,False
EVT-0003923,False,3.54,49,MEDIUM,False
EVT-0003924,False,8.3,42,MEDIUM,True
EVT-0003925,False,4.9,34,MEDIUM,False
EVT-0003926,True,8.4,61,HIGH,False
EVT-0003927,False,4.38,34,MEDIUM,True
EVT-0003928,True,5.2,52,HIGH,False
EVT-0003929,False,3.57,44,MEDIUM,False
EVT-0003930,False,3.02,17,LOW,False
EVT-0003931,False,1.12,30,MEDIUM,False
EVT-0003932,False,5.01,38,MEDIUM,False
EVT-0003933,True,6.43,42,MEDIUM,False
EVT-0003934,False,3.71,32,MEDIUM,False
EVT-0003935,False,4.54,26,LOW,False
EVT-0003936,False,3.33,27,LOW,False
EVT-0003937,False,3.04,26,LOW,False
EVT-0003938,False,5.14,24,LOW,False
EVT-0003939,False,4.71,37,MEDIUM,False
EVT-0003940,False,3.99,35,MEDIUM,False
EVT-0003941,True,4.28,61,HIGH,True
EVT-0003942,False,4.16,34,MEDIUM,False
EVT-0003943,False,1.88,30,MEDIUM,False
EVT-0003944,True,7.76,61,HIGH,True
EVT-0003945,False,2.31,27,LOW,False
EVT-0003946,True,2.48,46,MEDIUM,False
EVT-0003947,False,4.68,43,MEDIUM,False
EVT-0003948,False,6.83,47,MEDIUM,True
EVT-0003949,False,1.59,32,MEDIUM,False
EVT-0003950,False,5.13,51,HIGH,True
EVT-0003951,True,5.15,55,HIGH,True
EVT-0003952,False,4.06,28,LOW,False
EVT-0003953,False,4.24,31,MEDIUM,False
EVT-0003954,False,3.04,18,LOW,False
EVT-0003955,False,3.76,38,MEDIUM,False
EVT-0003956,False,6.39,28,LOW,False
EVT-0003957,False,3.57,35,MEDIUM,False
EVT-0003958,False,5.52,33,MEDIUM,True
EVT-0003959,True,1.9,68,HIGH,True
EVT-0003960,False,3.11,51,HIGH,False
EVT-0003961,False,4.74,43,MEDIUM,False
EVT-0003962,True,5.75,40,MEDIUM,False
EVT-0003963,True,6.77,44,MEDIUM,False
EVT-0003964,False,3.29,29,LOW,False
EVT-0003965,False,3.12,26,LOW,False
EVT-0003966,True,5.29,53,HIGH,True
EVT-0003967,True,3.86,60,HIGH,True
EVT-0003968,True,6.52,59,HIGH,False
EVT-0003969,False,4.59,36,MEDIUM,False
EVT-0003970,False,2.01,31,MEDIUM,False
EVT-0003971,True,6.15,64,HIGH,True
EVT-0003972,False,5.31,61,HIGH,True
EVT-0003973,False,6.93,42,MEDIUM,False
EVT-0003974,False,3.02,41,MEDIUM,False
EVT-0003975,False,6.86,38,MEDIUM,False
EVT-0003976,False,5.11,51,HIGH,False
EVT-0003977,True,7.19,82,CRITICAL,True
EVT-0003978,False,6.47,53,HIGH,True
EVT-0003979,False,5.96,42,MEDIUM,False
EVT-0003980,True,8.21,52,HIGH,True
EVT-0003981,False,6.04,28,LOW,False
EVT-0003982,False,6.28,52,HIGH,True
EVT-0003983,True,5.77,32,MEDIUM,False
EVT-0003984,True,6.53,51,HIGH,False
EVT-0003985,True,5.58,56,HIGH,True
EVT-0003986,False,5.55,34,MEDIUM,False
EVT-0003987,False,6.88,42,MEDIUM,False
EVT-0003988,False,2.24,33,MEDIUM,False
EVT-0003989,True,5.63,52,HIGH,True
EVT-0003990,True,6.36,41,MEDIUM,False
EVT-0003991,True,6.05,72,CRITICAL,True
EVT-0003992,True,6.1,53,HIGH,False
EVT-0003993,False,6.35,26,LOW,False
EVT-0003994,False,5.37,21,LOW,False
EVT-0003995,False,3.38,36,MEDIUM,False
EVT-0003996,False,7.76,57,HIGH,True
EVT-0003997,False,4.14,43,MEDIUM,False
EVT-0003998,False,4.46,29,LOW,False
EVT-0003999,False,4.39,56,HIGH,True
EVT-0004000,False,2.72,33,MEDIUM,False
EVT-0004001,False,2.14,48,MEDIUM,False
EVT-0004002,False,6.46,34,MEDIUM,False
EVT-0004003,False,4.21,36,MEDIUM,True
EVT-0004004,True,4.24,46,MEDIUM,False
EVT-0004005,False,6.84,51,HIGH,True
EVT-0004006,False,3.13,35,MEDIUM,False
EVT-0004007,False,5.52,46,MEDIUM,False
EVT-0004008,False,4.69,43,MEDIUM,True
EVT-0004009,False,3.5,61,HIGH,True
EVT-0004010,False,4.5,27,LOW,False
EVT-0004011,True,5.48,56,HIGH,True
EVT-0004012,False,5.69,28,LOW,False
EVT-0004013,False,5.72,22,LOW,False
EVT-0004014,False,3.85,41,MEDIUM,False
EVT-0004015,True,4.62,53,HIGH,False
EVT-0004016,False,4.2,30,MEDIUM,False
EVT-0004017,False,3.38,36,MEDIUM,False
EVT-0004018,True,5.98,50,HIGH,True
EVT-0004019,False,2.28,34,MEDIUM,False
EVT-0004020,False,5.68,38,MEDIUM,False
EVT-0004021,True,5.65,75,CRITICAL,True
EVT-0004022,False,5.0,31,MEDIUM,False
EVT-0004023,False,8.58,51,HIGH,False
EVT-0004024,False,5.49,34,MEDIUM,False
EVT-0004025,False,5.58,46,MEDIUM,True
EVT-0004026,False,6.06,29,LOW,False
EVT-0004027,False,4.65,40,MEDIUM,False
EVT-0004028,False,5.03,36,MEDIUM,False
EVT-0004029,False,5.74,29,LOW,False
EVT-0004030,False,4.37,43,MEDIUM,False
EVT-0004031,False,4.18,37,MEDIUM,False
EVT-0004032,True,1.92,50,HIGH,True
EVT-0004033,False,5.41,44,MEDIUM,False
EVT-0004034,True,7.22,48,MEDIUM,False
EVT-0004035,False,4.78,34,MEDIUM,False
EVT-0004036,False,4.66,39,MEDIUM,False
EVT-0004037,False,5.35,33,MEDIUM,False
EVT-0004038,True,4.92,53,HIGH,False
EVT-0004039,False,2.26,19,LOW,False
EVT-0004040,False,4.97,38,MEDIUM,False
EVT-0004041,False,4.05,33,MEDIUM,False
EVT-0004042,False,6.29,50,HIGH,False
EVT-0004043,False,5.52,33,MEDIUM,False
EVT-0004044,False,7.93,39,MEDIUM,False
EVT-0004045,False,5.19,40,MEDIUM,False
EVT-0004046,False,4.3,25,LOW,False
EVT-0004047,False,2.0,31,MEDIUM,False
EVT-0004048,False,7.2,44,MEDIUM,False
EVT-0004049,False,5.73,50,HIGH,False
EVT-0004050,False,4.6,41,MEDIUM,False
EVT-0004051,True,8.17,48,MEDIUM,True
EVT-0004052,False,8.09,42,MEDIUM,False
EVT-0004053,False,4.81,23,LOW,False
EVT-0004054,False,6.44,54,HIGH,False
EVT-0004055,False,7.59,52,HIGH,False
EVT-0004056,False,5.27,49,MEDIUM,False
EVT-0004057,False,5.07,33,MEDIUM,False
EVT-0004058,False,6.09,40,MEDIUM,False
EVT-0004059,True,7.21,36,MEDIUM,False
EVT-0004060,False,5.77,31,MEDIUM,False
EVT-0004061,False,4.67,39,MEDIUM,False
EVT-0004062,False,6.84,43,MEDIUM,False
EVT-0004063,False,7.87,45,MEDIUM,False
EVT-0004064,True,6.3,31,MEDIUM,False
EVT-0004065,False,6.41,50,HIGH,False
EVT-0004066,False,4.45,35,MEDIUM,False
EVT-0004067,False,4.07,26,LOW,False
EVT-0004068,False,6.42,57,HIGH,True
EVT-0004069,False,4.18,24,LOW,False
EVT-0004070,False,5.11,43,MEDIUM,False
EVT-0004071,False,2.12,33,MEDIUM,False
EVT-0004072,False,4.78,43,MEDIUM,False
EVT-0004073,False,2.78,33,MEDIUM,False
EVT-0004074,False,6.02,35,MEDIUM,True
EVT-0004075,False,4.95,33,MEDIUM,False
